"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"18455","sich","PRO.Refl.Subst.3.Acc.Sg.*","PRO","Refl","Subst","Acc","3","Sg",NA,NA,NA
"18456","gegen","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"18457","Ihre","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"18458","Gemahlin","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"18459","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"18460","Tochter","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"18461","bezeiget","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"18462",":","SYM.Pun.Colon","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"18463","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"18464","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"18465","sind","VFIN.Sein.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"18466","Damen","N.Reg.Nom.Pl.Fem","N","Reg",NA,"Nom",NA,"Pl","Fem",NA,NA
"18467","–","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18468","Wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"18469","darum","PROADV.Dem","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"18470","auch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18471","Ihr","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"18472","unvermuteter","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"18473","Anblick","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18474","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"18475","gelegen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"18476","sein","VINF.Sein.-","VINF",NA,NA,NA,NA,NA,NA,NA,NA
"18477","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18478","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18479","haben","VFIN.Haben.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"18480","Recht","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"18481",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18482","mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"18483","Herr","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18484",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18485","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18486","haben","VFIN.Haben.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"18487","Recht","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"18488",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18489","Aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"18490",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18491","gnädige","ADJA.Pos.Nom.Sg.Fem","ADJA","Pos",NA,"Nom",NA,"Sg","Fem",NA,NA
"18492","Gräfin","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"18493",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18494","–","TRUNC.Noun","TRUNC","Noun",NA,NA,NA,NA,NA,NA,NA
"18495","kann","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"18496","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"18497","vorher","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18498","die","ART.Def.Acc.Sg.Fem","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"18499","Ehre","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"18500","haben","VINF.Haben.-","VINF",NA,NA,NA,NA,NA,NA,NA,NA
"18501",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18502","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18503","nach","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"18504","Ihrem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"18505","Wagen","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"18506","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"18507","begleiten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"18508","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18509","Nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"18510","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18511",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18512","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"18513","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18514",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18515","Erlauben","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"18516","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18517",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18518","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"18519","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"18520","meine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"18521","Schuldigkeit","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"18522","beobachte","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"18523",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18524","–","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18525","Nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18526","gemach","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18527","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18528","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"18529","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"18530","erlasse","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"18531","Sie","PRO.Pers.Subst.3.Acc.*.*","PRO","Pers","Subst","Acc","3",NA,NA,NA,NA
"18532","deren","PRO.Dem.Subst.-.Gen.Sg.Fem","PRO","Gen","Subst","Gen",NA,"Sg","Fem",NA,NA
"18533",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18534","mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"18535","Herr","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18536",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18537","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"18538","Daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"18539","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18540","immer","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18541","Ihres","PRO.Poss.Attr.-.Gen.Sg.Masc","PRO","Gen","Attr","Gen",NA,"Sg","Masc",NA,NA
"18542","gleichen","ADJA.Pos.Gen.Sg.Masc","ADJA","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"18543","Höflichkeit","N.Reg.Gen.Sg.Fem","N","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"18544","zur","APPRART.Dat.Sg.Fem","APPRART",NA,NA,"Dat",NA,"Sg","Fem",NA,NA
"18545","Schuldigkeit","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"18546","machen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"18547",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18548","um","CONJ.SubInf.-","CONJ","SubInf",NA,NA,NA,NA,NA,NA,NA
"18549","was","PRO.Indef.Subst.-.Acc.Sg.Neut","PRO","Indef","Subst","Acc",NA,"Sg","Neut",NA,NA
"18550","eigentlich","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18551","ihre","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"18552","Schuldigkeit","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"18553","wäre","VFIN.Sein.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"18554",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18555","als","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"18556","die","ART.Def.Acc.Sg.Fem","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"18557","Nebensache","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"18558","betreiben","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"18559","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"18560","dürfen","VINF.Mod.-","VINF","Mod",NA,NA,NA,NA,NA,NA,NA
"18561","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18562","–","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18563","Diesen","PRO.Dem.Attr.-.Acc.Sg.Masc","PRO","Dem","Attr","Acc",NA,"Sg","Masc",NA,NA
"18564","würdigen","ADJA.Pos.Acc.Sg.Masc","ADJA","Pos",NA,"Acc",NA,"Sg","Masc",NA,NA
"18565","Mann","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"18566","je","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18567","eher","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18568","je","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18569","lieber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18570","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"18571","melden","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"18572",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18573","das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"18574","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"18575","Ihre","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"18576","Schuldigkeit","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"18577",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18578","Vergessen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"18579","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18580",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18581","was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"18582","Ihnen","PRO.Pers.Subst.3.Dat.Pl.*","PRO","Pers","Subst","Dat","3","Pl",NA,NA,NA
"18583","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"18584","Prinz","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18585","selbst","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18586","befohlen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"18587","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18588","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"18589","komme","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"18590",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18591","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"18592","befehle","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"18593","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"18594","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"18595","noch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18596","einmal","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18597",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18598","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"18599","erwarte","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"18600","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"18601",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18602","Mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"18603","Herr","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18604",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18605","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"18606","muß","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"18607","Sie","PRO.Pers.Subst.3.Acc.Pl.*","PRO","Pers","Subst","Acc","3","Pl",NA,NA,NA
"18608","hier","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18609","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"18610","einer","ART.Indef.Dat.Sg.Fem","ART","Indef",NA,"Dat",NA,"Sg","Fem",NA,NA
"18611","Dame","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"18612","lassen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"18613",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18614","die","PRO.Rel.Subst.-.Nom.Sg.Fem","PRO","Rel","Subst","Nom",NA,"Sg","Fem",NA,NA
"18615","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"18616","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"18617","–","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"18618","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"18619","deren","PRO.Dem.Subst.-.Gen.Sg.Fem","PRO","Gen","Subst","Gen",NA,"Sg","Fem",NA,NA
"18620","Verstande","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"18621","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"18622","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18623","verstehen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"18624","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"18625",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18626","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"18627","sage","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"18628","Ihnen","PRO.Pers.Subst.3.Dat.Pl.*","PRO","Pers","Subst","Dat","3","Pl",NA,NA,NA
"18629","dieses","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"18630",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18631","damit","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"18632","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18633","wissen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"18634",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18635","was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"18636","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18637","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"18638","ihre","PRO.Poss.Attr.-.Acc.Pl.Fem","PRO","Poss","Attr","Acc",NA,"Pl","Fem",NA,NA
"18639","Reden","N.Reg.Acc.Pl.Fem","N","Reg",NA,"Acc",NA,"Pl","Fem",NA,NA
"18640","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"18641","geben","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"18642","haben","VFIN.Haben.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"18643",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18644","–","TRUNC.Noun","TRUNC","Noun",NA,NA,NA,NA,NA,NA,NA
"18645","deren","PRO.Dem.Subst.-.Gen.Sg.Fem","PRO","Gen","Subst","Gen",NA,"Sg","Fem",NA,NA
"18646","sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18647","oft","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18648","sehr","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18649","seltsame","ADJA.Pos.Acc.Sg.Fem","ADJA","Pos",NA,"Acc",NA,"Sg","Fem",NA,NA
"18650","führet","VFIN.Full.2.Pl.Past.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Past","Subj"
"18651",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18652","Am","PART.Deg","PART","Deg",NA,NA,NA,NA,NA,NA,NA
"18653","besten","ADJD.Sup","ADJD","Sup",NA,NA,NA,NA,NA,NA,NA
"18654",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18655","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18656","lassen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"18657","sich","PRO.Refl.Subst.3.Acc.Pl.*","PRO","Refl","Subst","Acc","3","Pl",NA,NA,NA
"18658","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"18659","ihr","PRO.Pers.Subst.3.Dat.Sg.Fem","PRO","Pers","Subst","Dat","3","Sg","Fem",NA,NA
"18660","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"18661","ins","APPRART.Acc.Sg.Neut","APPRART",NA,NA,"Acc",NA,"Sg","Neut",NA,NA
"18662","Wort","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"18663",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18664","Recht","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"18665","wohl","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18666",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18667","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"18668","Eilen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"18669","Sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"18670","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18671",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18672","mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"18673","Herr","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18674",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18675","Was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"18676","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"18677","Ihnen","PRO.Pers.Subst.3.Dat.Pl.*","PRO","Pers","Subst","Dat","3","Pl",NA,NA,NA
"18678","auch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18679","da","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18680","gesagt","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"18681","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"18682",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18683","unglücklicher","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"18684","Mann","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18685","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18686","–","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"18687","Unglücklicher","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"18688","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18689","Eine","ART.Indef.Nom.Sg.Fem","ART","Indef",NA,"Nom",NA,"Sg","Fem",NA,NA
"18690","Wahrheit","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"18691","war","VFIN.Sein.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"18692","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"18693","gewiß","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"18694","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"18695",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18696","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"18697","am","PART.Deg","PART","Deg",NA,NA,NA,NA,NA,NA,NA
"18698","wenigsten","ADJD.Sup","ADJD","Sup",NA,NA,NA,NA,NA,NA,NA
"18699","eine","ART.Indef.Acc.Sg.Fem","ART","Indef",NA,"Acc",NA,"Sg","Fem",NA,NA
"18700","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"18701","denen","PRO.Dem.Subst.-.Dat.Pl.*","PRO","Dem","Subst","Dat",NA,"Pl",NA,NA,NA
"18702",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"18703","die","PRO.Rel.Subst.-.Nom.Pl.Fem","PRO","Rel","Subst","Nom",NA,"Pl","Fem",NA,NA
"18704","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"18705","Sie","PRO.Pers.Subst.3.Acc.*.*","PRO","Pers","Subst","Acc","3",NA,NA,NA,NA
"18706","warten","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"18707",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"18708","Auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"18709","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"18710","warten","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
