"brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"gerichtsrat" 0 0 0 0 0 0 0 0 0 0 0.11988011988012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"geschieden" 0.0031349436493879 0 0.0152765047357165 0 0.00509424350483953 0.0045024763619991 0.00402803512446629 0 0.0158772161947605 0 0.00666000666000666 0.00489979910823656 0 0 0 0 0 0 0.0108648413733159 0 0 0.00402625115754721 0.00734187438052935 0 0 0.00423764725824222 0 0 0 0 0 0
"gesendet" 0.00156747182469395 0 0 0 0.00509424350483953 0 0.00402803512446629 0 0 0.00590911776871713 0 0 0 0 0 0 0 0 0.0217296827466319 0.0203351228241419 0.00535905680600214 0 0.00367093719026467 0 0 0.0127129417747267 0 0 0 0 0 0
"gespenster" 0.00156747182469395 0 0 0.0049079754601227 0.00509424350483953 0.0180099054479964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00365751069821879 0 0 0.00613233580670878 0 0.00563221627710504 0.0105047534009139 0
"gesteh" 0.00156747182469395 0 0 0.0049079754601227 0.00509424350483953 0.0090049527239982 0 0 0 0.00590911776871713 0 0.00489979910823656 0.00539723661485319 0.0139853619877861 0 0.0204666393778142 0 0 0 0 0 0.00402625115754721 0.00367093719026467 0 0 0.00423764725824222 0 0.00613233580670878 0 0 0 0
"getrennt" 0.0031349436493879 0 0 0 0.0152827305145186 0.00225123818099955 0 0.004999500049995 0 0 0 0 0 0 0 0 0 0.00943218260705527 0.0108648413733159 0 0 0 0.00367093719026467 0 0.00365751069821879 0 0.00986582478295185 0 0 0.00375481085140336 0 0.026267402153927
"getreu" 0.0031349436493879 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00731368390258173 0 0 0 0 0 0.00535905680600214 0 0.00367093719026467 0 0.00365751069821879 0 0.00986582478295185 0.0122646716134176 0.0102532554085922 0.0131418379799118 0 0
"gewohnheit" 0 0 0 0 0.0152827305145186 0.00225123818099955 0 0.004999500049995 0.00529240539825351 0 0 0 0 0 0 0 0 0.00943218260705527 0 0 0.00535905680600214 0 0 0 0.0146300427928752 0 0 0.0122646716134176 0 0.00375481085140336 0.00525237670045696 0
"gezwungen" 0.0031349436493879 0 0 0 0 0 0.00402803512446629 0 0 0 0 0 0.0107944732297064 0 0 0 0.00664231152441049 0.00471609130352764 0 0 0.00535905680600214 0.0161050046301888 0.00367093719026467 0 0 0.00847529451648445 0 0 0.0102532554085922 0.00187740542570168 0 0
"glocken" 0.00470241547408185 0.00311400367452434 0 0 0 0.00225123818099955 0 0 0 0.00590911776871713 0 0.00489979910823656 0 0.00466178732926204 0.00731368390258173 0 0.0199269345732315 0 0 0.0122010736944851 0 0 0 0.0141083521444695 0 0.00423764725824222 0 0 0 0.00187740542570168 0 0
"glühend" 0.0031349436493879 0 0 0 0 0.0112561909049977 0 0 0 0 0 0 0.00539723661485319 0 0.00731368390258173 0 0 0 0.00543242068665797 0.00406702456482837 0.00535905680600214 0 0.00734187438052935 0 0.00365751069821879 0.00423764725824222 0.0197316495659037 0 0 0 0 0
"griechen" 0 0 0 0 0 0.00675371454299865 0 0 0 0 0.00666000666000666 0 0 0.0652650226096685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grob" 0.0062698872987758 0.00622800734904867 0.0152765047357165 0 0 0.00225123818099955 0 0 0.00529240539825351 0 0 0 0 0 0 0.0204666393778142 0 0 0 0 0 0 0 0.0141083521444695 0 0 0 0 0.0153798831128883 0.00750962170280672 0 0
"großvater" 0 0.00311400367452434 0 0 0 0 0 0.024997500249975 0.021169621593014 0 0 0 0 0 0 0 0.039853869146463 0 0 0 0 0 0 0 0 0.00847529451648445 0 0 0 0 0 0
"gründe" 0.00156747182469395 0 0 0 0 0 0.00402803512446629 0 0 0.0177273533061514 0 0 0.0107944732297064 0 0 0 0 0.00471609130352764 0 0 0 0 0.00734187438052935 0 0 0.00423764725824222 0 0 0.0153798831128883 0.00187740542570168 0.0157571301013709 0
"hä" 0 0 0 0 0 0 0 0 0.021169621593014 0 0 0 0 0 0 0 0.0332115576220525 0.0424448217317487 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"häupter" 0.00156747182469395 0 0 0 0 0 0 0 0 0 0 0 0.00539723661485319 0.00932357465852408 0 0 0 0 0.0217296827466319 0 0.0107181136120043 0 0.011012811570794 0 0.00365751069821879 0.0127129417747267 0 0.00613233580670878 0 0 0 0
"hausmeister" 0 0.056052066141438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hegt" 0.0031349436493879 0.00311400367452434 0 0 0.00509424350483953 0.0090049527239982 0.0120841053733989 0 0 0 0 0 0 0 0 0.0204666393778142 0 0.00471609130352764 0 0.00406702456482837 0 0 0.00367093719026467 0 0 0 0.00986582478295185 0 0 0.00375481085140336 0 0
"hellen" 0.00156747182469395 0.00311400367452434 0 0.0049079754601227 0 0.00675371454299865 0.00402803512446629 0 0 0 0 0 0.00539723661485319 0 0 0 0 0 0.0108648413733159 0.00406702456482837 0.00535905680600214 0 0.00367093719026467 0 0.00365751069821879 0 0.00986582478295185 0 0.00512662770429611 0.00375481085140336 0 0
"herrlichen" 0.00783735912346976 0 0 0 0 0.00675371454299865 0.00402803512446629 0 0 0 0 0 0 0 0 0 0.00664231152441049 0.00471609130352764 0 0 0 0.00402625115754721 0 0 0 0 0 0 0.00512662770429611 0.00563221627710504 0.0105047534009139 0
"holt" 0.0031349436493879 0.00622800734904867 0 0 0 0.00225123818099955 0.00402803512446629 0 0 0 0.01998001998002 0 0 0 0.00731368390258173 0 0 0.00471609130352764 0 0.00406702456482837 0 0 0 0 0 0.0169505890329689 0 0.0122646716134176 0 0 0 0
"hörner" 0.00783735912346976 0.00311400367452434 0 0 0 0.00225123818099955 0 0 0 0 0 0 0.0107944732297064 0 0 0 0 0 0.0162972620599739 0 0 0 0.00367093719026467 0 0.00365751069821879 0.00423764725824222 0.00986582478295185 0 0 0.00187740542570168 0.00525237670045696 0
"hunden" 0.00156747182469395 0 0 0 0 0 0 0 0 0 0.00666000666000666 0 0.0107944732297064 0.0512796606218824 0 0 0 0 0 0 0 0 0 0 0.00365751069821879 0 0 0.00613233580670878 0.00512662770429611 0 0 0
"hüte" 0.0062698872987758 0.00622800734904867 0 0 0 0.00225123818099955 0.00805607024893257 0 0.010584810796507 0.00590911776871713 0 0.00489979910823656 0 0 0 0 0 0.00471609130352764 0 0 0.00535905680600214 0 0 0 0 0 0 0.00613233580670878 0 0 0.0105047534009139 0
"inzwischen" 0 0 0 0.0098159509202454 0 0 0 0 0 0.0236364710748685 0.0333000333000333 0 0.0107944732297064 0.00932357465852408 0.0219410517077452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"juwelen" 0 0 0 0.0245398773006135 0.0203769740193581 0.00225123818099955 0 0 0 0 0 0 0.00539723661485319 0 0 0 0 0 0 0.00406702456482837 0 0.0120787534726416 0.00367093719026467 0 0 0 0 0 0 0 0.0105047534009139 0
"kalte" 0.00783735912346976 0.00311400367452434 0 0 0 0 0 0 0.00529240539825351 0 0 0 0 0 0 0 0 0.00471609130352764 0 0 0 0.0161050046301888 0 0 0.00365751069821879 0.00423764725824222 0.0295974743488556 0 0 0.00187740542570168 0 0
"komödie" 0 0.00934201102357301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00664231152441049 0 0 0 0 0.00402625115754721 0 0 0 0 0 0.0183970074201263 0.0358863939300728 0.00563221627710504 0 0
"krähwinkel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119561607439389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"landmann" 0.00156747182469395 0 0 0 0 0 0 0.004999500049995 0 0 0 0 0 0 0 0 0 0 0 0.00813404912965674 0 0 0 0 0.00365751069821879 0.03813882532418 0.00986582478295185 0.0122646716134176 0 0.00187740542570168 0 0
"laub" 0.0125397745975516 0 0 0 0 0.00675371454299865 0 0 0 0.00590911776871713 0 0 0 0 0.0292547356103269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00375481085140336 0 0
"leuchtend" 0.0062698872987758 0 0 0 0 0.0157586672669968 0 0 0 0.00590911776871713 0 0 0 0.00466178732926204 0 0 0 0 0.00543242068665797 0.00406702456482837 0 0 0 0 0.00731502139643758 0 0.00986582478295185 0 0 0 0 0
"mächte" 0.00470241547408185 0.00311400367452434 0 0 0.00509424350483953 0.00675371454299865 0 0 0 0 0 0 0 0 0 0 0.00664231152441049 0.00471609130352764 0.00543242068665797 0 0 0.00402625115754721 0.00367093719026467 0 0.0109725320946564 0 0 0 0.00512662770429611 0.00187740542570168 0 0
"manchem" 0.00156747182469395 0 0 0 0.0254712175241977 0.00225123818099955 0.0201401756223314 0 0 0 0 0 0.00539723661485319 0 0 0 0 0 0 0 0 0 0 0 0 0.00423764725824222 0.00986582478295185 0 0 0.00187740542570168 0 0.026267402153927
"männlich" 0.00470241547408185 0 0 0.0049079754601227 0 0 0.00402803512446629 0 0 0 0 0 0 0 0.00731368390258173 0.0204666393778142 0 0 0.00543242068665797 0.00813404912965674 0 0 0.011012811570794 0 0.00731502139643758 0.00847529451648445 0 0 0.00512662770429611 0 0 0
"mäßig" 0 0.00311400367452434 0 0.0098159509202454 0.00509424350483953 0.0112561909049977 0.0201401756223314 0.004999500049995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00986582478295185 0 0 0.00375481085140336 0 0
"meere" 0.0062698872987758 0 0 0 0 0.0157586672669968 0 0 0 0 0 0 0.00539723661485319 0 0 0 0 0 0.0162972620599739 0.00406702456482837 0 0.00402625115754721 0 0 0 0 0 0 0 0.00187740542570168 0 0
"merk" 0.00156747182469395 0 0.0152765047357165 0.0049079754601227 0.00509424350483953 0.0090049527239982 0 0 0 0 0 0.00979959821647312 0.0161917098445596 0.00466178732926204 0 0 0 0 0 0 0.0107181136120043 0 0 0 0.00365751069821879 0 0 0 0 0 0.00525237670045696 0
"messer" 0 0 0 0 0 0.00225123818099955 0 0 0 0 0 0.00489979910823656 0 0.00466178732926204 0 0 0 0 0 0 0 0.0241575069452832 0.00367093719026467 0 0.00365751069821879 0 0 0 0 0 0 0.0919359075387444
"mußten" 0.00156747182469395 0 0 0 0 0.0045024763619991 0.00402803512446629 0 0 0 0.00666000666000666 0 0 0 0 0 0 0.00471609130352764 0 0.00406702456482837 0.00535905680600214 0 0.00367093719026467 0.0564334085778781 0.00731502139643758 0.00423764725824222 0 0 0.00512662770429611 0.00187740542570168 0 0
"nährt" 0.00470241547408185 0.00311400367452434 0 0 0 0.0045024763619991 0.00402803512446629 0 0 0 0 0.00489979910823656 0 0.00466178732926204 0 0 0 0 0.00543242068665797 0.00813404912965674 0 0 0.00734187438052935 0 0.00365751069821879 0.00847529451648445 0 0 0 0 0 0.0131337010769635
"nebenbuhler" 0 0.0155700183726217 0 0 0 0 0 0 0 0.00590911776871713 0 0.00489979910823656 0 0 0 0 0.053138492195284 0 0 0 0.00535905680600214 0.00805250231509442 0 0 0 0 0 0 0 0 0 0
"offizier" 0 0 0.0152765047357165 0.0049079754601227 0 0 0 0 0.0158772161947605 0 0 0 0 0 0.0292547356103269 0 0 0 0 0 0.0267952840300107 0.00805250231509442 0 0.0141083521444695 0.00365751069821879 0 0 0 0 0 0 0
"pfeifen" 0 0.0217980257216704 0 0 0 0.00225123818099955 0 0 0 0.0118182355374343 0 0 0 0 0 0 0 0.0330126391246935 0 0 0 0 0 0.0141083521444695 0 0 0 0 0 0 0 0
"pochen" 0.00783735912346976 0 0 0 0 0.00675371454299865 0 0 0.010584810796507 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00367093719026467 0.0141083521444695 0 0 0 0.0367940148402527 0 0 0 0
"prüfen" 0 0 0 0.0049079754601227 0.0101884870096791 0.00225123818099955 0.00805607024893257 0 0 0.0118182355374343 0 0.00489979910823656 0 0 0.00731368390258173 0 0 0 0 0.00406702456482837 0 0 0.00734187438052935 0 0 0.00847529451648445 0.00986582478295185 0 0 0 0 0.026267402153927
"quälen" 0 0.00311400367452434 0 0 0 0.00675371454299865 0.00402803512446629 0 0 0.0118182355374343 0 0 0 0 0.00731368390258173 0 0 0.00943218260705527 0 0 0.00535905680600214 0.00402625115754721 0.00367093719026467 0 0 0.00423764725824222 0.00986582478295185 0 0.00512662770429611 0.00187740542570168 0 0.0131337010769635
"rad" 0.00470241547408185 0 0 0 0 0.0045024763619991 0 0.004999500049995 0.00529240539825351 0 0.0133200133200133 0 0 0 0 0 0.00664231152441049 0 0 0.00406702456482837 0 0.00805250231509442 0 0 0.00731502139643758 0 0 0 0 0.00187740542570168 0 0.026267402153927
"regierung" 0 0 0.0152765047357165 0 0 0 0 0.00999900009999 0 0 0.0133200133200133 0.00489979910823656 0 0 0 0 0 0 0 0 0 0.00402625115754721 0.00734187438052935 0 0 0 0 0.0122646716134176 0.0256331385214806 0.00375481085140336 0 0
"reihe" 0 0.00311400367452434 0 0 0.00509424350483953 0.00675371454299865 0.00402803512446629 0 0.00529240539825351 0 0.0133200133200133 0.0146993973247097 0.00539723661485319 0 0.00731368390258173 0 0 0 0.00543242068665797 0 0 0 0 0 0.00365751069821879 0 0 0 0 0.00375481085140336 0 0
"reiner" 0.00940483094816371 0.00311400367452434 0 0 0.0101884870096791 0.00225123818099955 0.00805607024893257 0 0 0 0 0.00489979910823656 0 0 0 0 0 0 0.00543242068665797 0.0122010736944851 0 0 0 0 0 0.00423764725824222 0 0 0 0 0 0
"reizen" 0 0.00622800734904867 0 0.0049079754601227 0.00509424350483953 0.0045024763619991 0.0120841053733989 0 0 0.00590911776871713 0 0.00489979910823656 0 0.00932357465852408 0 0 0 0 0 0 0 0.00402625115754721 0.00734187438052935 0 0 0.00423764725824222 0 0 0 0 0.00525237670045696 0
"rufst" 0 0.00311400367452434 0 0 0.0152827305145186 0.00225123818099955 0 0.004999500049995 0 0.0236364710748685 0.00666000666000666 0.00489979910823656 0 0.00466178732926204 0.00731368390258173 0 0 0 0 0 0 0.00402625115754721 0 0 0 0.00423764725824222 0 0 0 0.00375481085140336 0 0
"schall" 0.00156747182469395 0 0 0 0 0.0045024763619991 0 0 0 0.00590911776871713 0 0 0 0 0 0 0 0 0.0271621034332899 0 0.00535905680600214 0.00402625115754721 0.00367093719026467 0 0.00365751069821879 0.00847529451648445 0.00986582478295185 0 0 0.00187740542570168 0.00525237670045696 0
"scheu" 0.0031349436493879 0.00311400367452434 0 0 0 0.00225123818099955 0.00402803512446629 0 0 0 0.00666000666000666 0 0.0107944732297064 0.00466178732926204 0.00731368390258173 0 0 0.00943218260705527 0 0.00813404912965674 0 0.00402625115754721 0.00367093719026467 0.0141083521444695 0 0 0 0 0 0.00187740542570168 0 0
"schleunig" 0 0 0 0.0049079754601227 0 0 0 0 0 0.00590911776871713 0 0.0195991964329462 0.0107944732297064 0.00932357465852408 0 0 0 0 0 0.00813404912965674 0.0160771704180064 0 0.00367093719026467 0 0.00365751069821879 0.00423764725824222 0 0 0 0 0 0
"schlösser" 0.00470241547408185 0 0.0152765047357165 0 0 0.0045024763619991 0.00402803512446629 0 0 0 0 0.00489979910823656 0 0 0 0 0 0 0 0.00406702456482837 0.00535905680600214 0 0.00367093719026467 0.0282167042889391 0 0.0169505890329689 0 0 0 0 0.00525237670045696 0
"schmecken" 0 0.00311400367452434 0.0305530094714329 0 0 0 0 0 0 0 0.00666000666000666 0 0 0.00466178732926204 0 0 0.00664231152441049 0 0 0 0 0.0120787534726416 0 0 0 0 0 0.0183970074201263 0.0205065108171845 0.00187740542570168 0.00525237670045696 0
"schmeicheln" 0 0 0.0305530094714329 0.0098159509202454 0.00509424350483953 0.00225123818099955 0.00402803512446629 0 0 0 0 0 0 0 0 0 0.0199269345732315 0.00471609130352764 0 0 0 0 0.0146837487610587 0 0 0.00847529451648445 0 0.00613233580670878 0 0 0 0
"schmücken" 0.00940483094816371 0 0 0 0 0.00675371454299865 0 0 0 0 0 0 0.00539723661485319 0.00466178732926204 0 0 0 0 0.00543242068665797 0 0.0107181136120043 0 0.00734187438052935 0 0 0.00423764725824222 0.00986582478295185 0 0 0 0 0
"seliger" 0.0062698872987758 0 0 0 0 0.0045024763619991 0.00402803512446629 0 0 0 0 0 0 0.0139853619877861 0 0 0.013284623048821 0.00943218260705527 0 0 0 0 0 0 0 0.00423764725824222 0 0 0 0 0 0.0394011032308905
"senden" 0 0 0 0 0 0.0045024763619991 0.00402803512446629 0.004999500049995 0 0 0 0.00979959821647312 0 0.00932357465852408 0.00731368390258173 0 0 0 0 0.00406702456482837 0 0 0.00367093719026467 0 0.0146300427928752 0.00423764725824222 0 0 0.00512662770429611 0 0.00525237670045696 0
"sichre" 0 0 0 0 0.00509424350483953 0.0045024763619991 0 0 0 0 0 0.00979959821647312 0.00539723661485319 0 0 0 0 0 0 0.00813404912965674 0 0 0 0 0.0219450641893128 0.0127129417747267 0 0.00613233580670878 0 0 0 0
"siegs" 0.0031349436493879 0 0 0 0 0 0 0 0 0.0118182355374343 0 0 0.0215889464594128 0.0139853619877861 0.00731368390258173 0 0 0 0 0.00813404912965674 0 0 0.00367093719026467 0 0.00365751069821879 0.00847529451648445 0 0 0 0 0 0
"sold" 0.00940483094816371 0 0 0 0 0.0090049527239982 0 0 0.010584810796507 0.00590911776871713 0 0 0 0 0.00731368390258173 0 0 0 0 0.00813404912965674 0.0107181136120043 0 0 0 0 0 0 0 0 0 0 0
"sonnenschein" 0.0031349436493879 0.00934201102357301 0 0 0.0101884870096791 0.00225123818099955 0 0 0 0 0 0 0 0.00466178732926204 0 0 0 0.00471609130352764 0 0.00406702456482837 0 0 0 0 0.00365751069821879 0 0 0 0 0.0093870271285084 0.00525237670045696 0
"sophie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0724725208358497 0 0 0 0 0 0 0 0 0 0
"sorgt" 0 0 0 0 0 0 0.00805607024893257 0 0 0.0118182355374343 0 0 0.00539723661485319 0.00466178732926204 0.00731368390258173 0 0 0 0 0 0.00535905680600214 0 0.00734187438052935 0.0141083521444695 0.0109725320946564 0.00847529451648445 0 0 0 0.00187740542570168 0.00525237670045696 0
"sperling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.112919295914978 0 0 0 0 0 0 0 0 0 0 0 0.00512662770429611 0 0 0
"stößt" 0.0031349436493879 0 0 0 0.0101884870096791 0.00225123818099955 0.00805607024893257 0 0.00529240539825351 0 0 0 0 0 0 0 0.00664231152441049 0 0 0 0.00535905680600214 0.00402625115754721 0 0 0.00365751069821879 0.00847529451648445 0.00986582478295185 0.00613233580670878 0 0.00375481085140336 0 0
"stube" 0.00156747182469395 0.0311400367452434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013284623048821 0 0 0 0 0.00805250231509442 0 0 0 0 0 0.00613233580670878 0.0102532554085922 0 0 0
"stücken" 0.00470241547408185 0 0 0 0 0 0.00402803512446629 0 0 0.0118182355374343 0 0.00489979910823656 0.0161917098445596 0.00466178732926204 0 0 0 0 0 0.00406702456482837 0 0 0 0 0 0 0.0197316495659037 0.00613233580670878 0.0102532554085922 0.00187740542570168 0 0
"täler" 0.0062698872987758 0 0 0 0 0.00225123818099955 0.00805607024893257 0 0 0 0 0 0.00539723661485319 0.00932357465852408 0.00731368390258173 0 0 0 0 0.00813404912965674 0.0107181136120043 0 0 0 0 0.00847529451648445 0 0 0 0.00187740542570168 0 0
"tanz" 0.0109723027728577 0.00934201102357301 0 0 0 0.0112561909049977 0 0 0 0 0 0 0 0 0 0 0.00664231152441049 0 0 0.00406702456482837 0 0 0 0 0 0 0 0 0 0.00187740542570168 0 0
"teilt" 0.00783735912346976 0 0 0 0.00509424350483953 0.0045024763619991 0.00805607024893257 0 0 0.00590911776871713 0 0 0 0 0 0 0 0 0 0.00813404912965674 0.00535905680600214 0 0.00367093719026467 0.0141083521444695 0 0 0 0 0 0.00187740542570168 0 0.0131337010769635
"töricht" 0.0062698872987758 0 0 0.0049079754601227 0 0.00225123818099955 0.00805607024893257 0 0 0 0 0 0 0.00466178732926204 0 0 0 0.00471609130352764 0.00543242068665797 0 0 0 0 0 0 0.00423764725824222 0.0295974743488556 0 0 0.00187740542570168 0.0105047534009139 0
"träne" 0.0031349436493879 0 0 0 0.00509424350483953 0 0.00805607024893257 0 0 0.0118182355374343 0 0.00489979910823656 0 0.0139853619877861 0 0 0 0.0188643652141105 0 0 0 0.00805250231509442 0.00367093719026467 0 0 0 0 0 0 0 0 0
"treppe" 0 0.00311400367452434 0 0.0049079754601227 0 0.0045024763619991 0 0.004999500049995 0 0 0 0.00489979910823656 0 0 0.00731368390258173 0 0.013284623048821 0.0282965478211658 0.00543242068665797 0 0 0 0.00367093719026467 0 0 0 0 0 0 0.00187740542570168 0 0
"treulos" 0.00783735912346976 0 0 0 0 0 0 0 0 0.00590911776871713 0 0 0.0107944732297064 0 0 0 0 0 0.00543242068665797 0.00406702456482837 0 0 0.011012811570794 0 0.00365751069821879 0.00847529451648445 0.0197316495659037 0 0 0 0 0
"tüchtig" 0.0031349436493879 0.00311400367452434 0 0 0 0.0090049527239982 0 0.004999500049995 0 0.0118182355374343 0 0.00489979910823656 0 0 0 0 0 0 0 0 0.00535905680600214 0 0 0 0 0 0 0.00613233580670878 0.00512662770429611 0.00187740542570168 0.0157571301013709 0
"tückisch" 0.00156747182469395 0 0 0 0.0254712175241977 0.00225123818099955 0.00402803512446629 0 0 0 0 0 0.00539723661485319 0.00466178732926204 0 0 0 0 0.0108648413733159 0 0 0.00402625115754721 0 0 0.00365751069821879 0 0.0295974743488556 0 0 0.00187740542570168 0 0
"tyrannen" 0 0 0 0 0 0 0.00402803512446629 0 0 0 0 0 0 0.00466178732926204 0.00731368390258173 0 0 0 0 0 0 0.00805250231509442 0 0.0141083521444695 0 0.03813882532418 0 0.0122646716134176 0.00512662770429611 0 0 0
"vaterlande" 0.00156747182469395 0 0 0 0 0 0.00402803512446629 0.034996500349965 0.00529240539825351 0 0 0 0.0107944732297064 0 0.00731368390258173 0 0 0.00943218260705527 0 0 0 0 0.00367093719026467 0 0 0.00423764725824222 0 0.00613233580670878 0 0 0 0
"vergönne" 0.0062698872987758 0 0 0 0.00509424350483953 0.00225123818099955 0 0 0 0.0177273533061514 0 0 0.0107944732297064 0.00466178732926204 0.0146273678051635 0 0 0 0 0 0.00535905680600214 0 0.011012811570794 0 0 0 0 0 0 0 0 0
"verkündet" 0.0109723027728577 0 0 0 0 0.00675371454299865 0 0 0 0.0177273533061514 0 0 0 0 0 0 0 0 0.0162972620599739 0 0 0 0 0 0 0.00847529451648445 0 0 0 0 0 0
"verlorne" 0.00156747182469395 0 0.0152765047357165 0 0.0152827305145186 0.00225123818099955 0 0 0 0 0 0 0 0.00466178732926204 0 0 0 0 0.0271621034332899 0.00406702456482837 0 0.00402625115754721 0.00734187438052935 0 0.00365751069821879 0 0 0.00613233580670878 0 0 0 0
"versammeln" 0 0.00311400367452434 0 0.0049079754601227 0 0.00675371454299865 0 0 0 0.00590911776871713 0.00666000666000666 0 0.00539723661485319 0 0 0 0.00664231152441049 0 0.00543242068665797 0 0.00535905680600214 0 0.00367093719026467 0 0.00731502139643758 0.00847529451648445 0.00986582478295185 0 0 0.00187740542570168 0 0
"verwandte" 0 0 0 0 0.0203769740193581 0 0.0120841053733989 0.014998500149985 0 0 0 0 0 0 0 0 0 0 0.00543242068665797 0 0.00535905680600214 0 0.011012811570794 0 0 0 0 0.0122646716134176 0 0.00187740542570168 0 0
"vieler" 0 0.00311400367452434 0 0 0.0101884870096791 0.00225123818099955 0.00805607024893257 0 0 0.0177273533061514 0 0 0 0.00932357465852408 0 0 0 0 0 0.00813404912965674 0.00535905680600214 0 0.00367093719026467 0 0.00365751069821879 0.00423764725824222 0 0 0.00512662770429611 0 0 0
"vogt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0720400033901178 0 0 0 0 0 0.0131337010769635
"vollmacht" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00471609130352764 0 0 0.0107181136120043 0 0.00734187438052935 0 0.0109725320946564 0.00423764725824222 0 0 0 0.0168966488313151 0 0
"vorn" 0 0.00311400367452434 0 0 0 0.0045024763619991 0 0 0 0 0.0266400266400266 0.00489979910823656 0.0161917098445596 0.00932357465852408 0.00731368390258173 0 0 0 0 0 0 0 0 0 0.00365751069821879 0 0 0.00613233580670878 0 0.00187740542570168 0 0.0131337010769635
"vortreffliche" 0 0.00622800734904867 0 0 0 0 0 0 0.00529240539825351 0.00590911776871713 0 0.00979959821647312 0 0 0.00731368390258173 0 0.00664231152441049 0 0 0 0 0 0 0 0 0 0 0.0122646716134176 0.0102532554085922 0.0093870271285084 0.00525237670045696 0
"wacht" 0.00470241547408185 0.0124560146980973 0 0 0 0.00225123818099955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00535905680600214 0 0.00367093719026467 0.0141083521444695 0.00365751069821879 0 0 0 0 0.00750962170280672 0 0.026267402153927
"wackre" 0 0 0 0 0.0101884870096791 0.00225123818099955 0.00402803512446629 0 0 0 0.00666000666000666 0 0 0.00466178732926204 0.00731368390258173 0 0 0 0 0.00406702456482837 0 0 0 0.0141083521444695 0.0146300427928752 0.00847529451648445 0 0 0 0.00563221627710504 0 0
"waltet" 0.0031349436493879 0.00622800734904867 0 0 0.00509424350483953 0.00675371454299865 0.00402803512446629 0 0 0.00590911776871713 0 0 0.00539723661485319 0 0 0 0 0 0 0.00813404912965674 0 0 0.00367093719026467 0 0.00365751069821879 0.00423764725824222 0 0 0.0102532554085922 0 0 0
"wälzen" 0.00470241547408185 0 0 0 0.00509424350483953 0.00675371454299865 0 0.004999500049995 0 0 0 0 0 0.0186471493170482 0.00731368390258173 0 0 0 0 0 0 0.00805250231509442 0.00367093719026467 0 0.00731502139643758 0 0 0 0 0 0 0
"wenigen" 0 0 0 0.0196319018404908 0.0152827305145186 0.0045024763619991 0 0.004999500049995 0 0 0 0 0 0.00466178732926204 0 0 0 0 0 0 0 0.00402625115754721 0 0 0 0 0 0.0122646716134176 0.00512662770429611 0.00563221627710504 0 0
"wessen" 0.0031349436493879 0.00622800734904867 0 0 0 0.00225123818099955 0 0 0 0.00590911776871713 0 0 0.00539723661485319 0.0186471493170482 0.0146273678051635 0 0 0 0 0 0 0 0 0.0141083521444695 0 0.0127129417747267 0 0.00613233580670878 0 0 0 0
