"participant","itemId","regionId","roiRelPosition","elapsedTime","timeInterval","keyCode","string","setName","groupName","tag1","tag2"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_3",NA,6605,247,"KBD:32","stehen.",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_4",NA,6841,236,"KBD:32"," zb.",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_5",NA,7281,440,"KBD:32"," ein",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_6",NA,7596,315,"KBD:32"," paar",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_7",NA,7900,304,"KBD:32"," einführende",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_8",NA,8844,944,"KBD:32"," worte.",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_prompt",NA,11275,2431,"KBD:48","Was zum Beispiel?|also fast alles...|äh...",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice01","practice01_feedback",NA,11960,685,"KBD:32","correct",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice02","practice02_fixation",NA,12377,417,"KBD:32","X",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice02","practice02_0",NA,13186,809,"KBD:32","hier genauso,",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice02","practice02_1",NA,13456,270,"KBD:32","nur dasz ganze phrasen",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice02","practice02_2",NA,13762,306,"KBD:32","aufgedeckt werden.",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice02","practice02_3",NA,16619,2857,"KBD:32"," wir würden hier das vorgehen im test erklären.",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice02","practice02_prompt",NA,17642,1023,"KBD:48","Interessant, oder?|na nichso...|ja, sehr...",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","practice02","practice02_feedback",NA,18644,1002,"KBD:32","Correct",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","instruction3",NA,NA,19567,923,"KBD:32","ein paar sinnlose? vielleicht... sätze......",NA,NA,NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_fixation",NA,21062,1495,"KBD:32","X","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_0",NA,24898,3836,"KBD:32","Helen war sehr wortgewandt.","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_1",NA,26709,1811,"KBD:32"," Sie erklärte immer alles klar und ausführlich genug,","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_2",NA,27521,812,"KBD:32"," um es interessant zu machen.","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_3",NA,28308,787,"KBD:32"," Wenn man Hilfe brauchte,","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_4",NA,30671,2363,"KBD:32"," konnte sie einem mit wenigen Worten die Perspektive wiedergeben.","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_5",NA,32055,1384,"KBD:32"," Aber ihre Worte konnten auch sehr durchdringend sein.","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_6",NA,34418,2363,"KBD:32"," Dann setzt sie ihr Skalpell nahe an deinem Herzen an","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_7",NA,39795,5377,"KBD:32"," und ihre Worte lassen dich noch tagelang den Schmerz spüren.","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_prompt",NA,42011,2216,"KBD:48","Denken Sie, hier wird jemand wirklich körperlich verletzt?|ja|nein","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item09","item09_feedback",NA,42484,473,"KBD:32","okay.","all","SM","RUB","3SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_fixation",NA,42957,473,"KBD:32","X","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_0",NA,27029847,26986890,"KBD:32","Ronja hatte schon vor Jahren das Junglefieber gepackt.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_1",NA,27030399,552,"KBD:32"," Wie nach einer Gehirnwäsche kam sie auf den Trichter,","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_2",NA,27031366,967,"KBD:32"," bei einer Jungleexpedition aufzusatteln.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_3",NA,27033863,2497,"KBD:32"," Ihre Eltern klopften auf Holz,","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_4",NA,27034624,761,"KBD:32"," als Ronja das Nest verließ.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_5",NA,27035890,1266,"KBD:32"," Als Talisman gaben sie ihr einen Wanderstab mit.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_6",NA,27037171,1281,"KBD:32"," Er war aus demselben Holz geschnitzt","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_7",NA,27037747,576,"KBD:32"," wie die Eingangstür ihres Hauses.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_8",NA,27038411,664,"KBD:32"," Ronja konnte sich auf die Aufregung ihrer Eltern keinen Reim machen.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_9",NA,27040884,2473,"KBD:32"," Der Jungle ist kein Ponyhof, das war ihr klar.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_10",NA,27043978,3094,"KBD:32"," Aber dass die Natur sie verschlucken würde, glaubte sie nicht.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_prompt",NA,27050019,6041,"KBD:48","Wie fassen Sie ‚aus dem selben Holz geschnitzt‘ auf?|figürlich|wörtlich","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item31","item31_feedback",NA,27050649,630,"KBD:32","okay.","all","MM","RUB","7MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_fixation",NA,27051099,450,"KBD:32","X","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_0",NA,27053877,2778,"KBD:32","Die Tiere in der Auffangstation","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_1",NA,27055565,1688,"KBD:32"," kamen von sehr unterschiedlichen Orten.","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_2",NA,27056522,957,"KBD:32"," Einige von ihnen waren Haustiere von Besitzern,","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_3",NA,27057108,586,"KBD:32"," die gestorben oder weggezogen sind.","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_4",NA,27057703,595,"KBD:32"," Für gewöhnlich waren diese Tiere gutmütig","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_5",NA,27058996,1293,"KBD:32"," und man konnte sie ohne Schutzhandschuhe anfassen.","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_6",NA,27059595,599,"KBD:32"," Andere Tiere waren missbraucht","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_7",NA,27062002,2407,"KBD:32"," oder sogar zum Angriff abgerichtet worden.","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_8",NA,27063778,1776,"KBD:32"," Sie erforderten besondere Sicherheitsmaßnahmen.","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_prompt",NA,27073319,9541,"KBD:48","Welches Tier würden Sie eher ohne Schutzhandschuhe anfassen:|Eine Schlange.|Eine Kröte.","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item17","item17_feedback",NA,27073860,541,"KBD:32","okay.","all","LC","RUB","5LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_fixation",NA,27074303,443,"KBD:32","X","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_0",NA,27075006,703,"KBD:32","Wer","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_1",NA,27075253,247,"KBD:32","seinen","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_2",NA,27075433,180,"KBD:32","Hut","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_3",NA,27075670,237,"KBD:32","liebt,","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_4",NA,27075885,215,"KBD:32","der","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_5",NA,27076064,179,"KBD:32","trägt","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_6",NA,27076438,374,"KBD:32","ihn.","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_prompt",NA,27076874,436,"KBD:48","Ergibt das Sinn?|nein|ja","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler01","filler01_feedback",NA,27077257,383,"KBD:32","incorrect","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_fixation",NA,27077717,460,"KBD:32","X","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_0",NA,27078246,529,"KBD:32","Wer","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_1",NA,27078482,236,"KBD:32","seinen","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_2",NA,27078675,193,"KBD:32","Hund","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_3",NA,27078865,190,"KBD:32","liebt,","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_4",NA,27079059,194,"KBD:32","der","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_5",NA,27079252,193,"KBD:32","vergisst","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_6",NA,27079709,457,"KBD:32","ihn.","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_prompt",NA,27080035,326,"KBD:48","Ergibt das Sinn?|ja|nein","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","filler02","filler02_feedback",NA,27080352,317,"KBD:32","correct","all","my filler group",NA,NA
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_fixation",NA,27080780,428,"KBD:32","X","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_0",NA,27082544,1764,"KBD:32","Wenn es nach Martha ging,","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_1",NA,27085874,3330,"KBD:32"," war Depression eine Kröte,","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_2",NA,27087461,1587,"KBD:32"," die schmierig auf deinem Kopf hocken konnte,","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_3",NA,27089383,1922,"KBD:32"," bis sie endlich die Energie aufbrachte, herunterzurutschen.","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_4",NA,27090184,801,"KBD:32"," Die Traurigkeit aber, in  der sie die letzten zehn Tage verbracht hatte,","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_5",NA,27090959,775,"KBD:32"," war eine andere.","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_6",NA,27091670,711,"KBD:32"," Hektisch und aggressiv.","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_7",NA,27094054,2384,"KBD:32"," Mit scharfen Krallen.","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_8",NA,27096336,2282,"KBD:32"," Sie hatte nicht auf ihr gesessen,","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_9",NA,27097544,1208,"KBD:32"," sondern sie überfallen.","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_prompt",NA,27116745,19201,"KBD:48","Denken Sie dasz mit den Krallen wirklich die Krallen der Kröte gemeint sind?|nein|ja","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item01","item01_feedback",NA,27117274,529,"KBD:32","gut","all","EM","RUB","1EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_fixation",NA,27117735,461,"KBD:32","X","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_0",NA,27120041,2306,"KBD:32","Wenn Ginas Angestellte kooperativ waren,","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_1",NA,27124518,4477,"KBD:32"," konnten sie großartige Dinge zusammen erreichen.","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_2",NA,27125891,1373,"KBD:32"," Sie ergänzten einander auf wunderbare Weise;","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_3",NA,27127140,1249,"KBD:32"," die Vorstellungen der kreativen Denker wurden verwirklicht","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_4",NA,27128075,935,"KBD:32"," durch die Mühen der fleißigen Arbeiter.","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_5",NA,27128726,651,"KBD:32"," Zu solchen Anlässen musste Gina lediglich","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_6",NA,27134857,6131,"KBD:32"," die Blumen aufsammeln, die man auf die Bühne geworfen hatte.","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_7",NA,27135568,711,"KBD:32"," Wenn sie jedoch unkooperativ waren,","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_8",NA,27136838,1270,"KBD:32"," dann versank die Firma rasch im Chaos.","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_prompt",NA,27145321,8483,"KBD:48","Denken Sie, die Bouquets stehen hier für den Erfolg der Teamarbeit?|Ja, könnte sein.|Nein, ich weisz nicht wofür sie stehen.","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item12","item12_feedback",NA,27146108,787,"KBD:32","okay.","all","SM","RUB","4SM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_fixation",NA,27146535,427,"KBD:32","X","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_0",NA,27147795,1260,"KBD:32","Johns Ehrgeiz war ein Rennwagen.","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_1",NA,27209807,62012,"KBD:32"," Er nutzte jede Gelegenheit, die sich ihm bot,","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_2",NA,27210282,475,"KBD:32"," um seine Rivalen zu überholen und seine Teamkollegen herauszufordern.","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_3",NA,27210550,268,"KBD:32"," Auf der Rennstrecke kämpfte er Runde um Runde,","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_4",NA,27210799,249,"KBD:32"," bis von der Tribüne stehende Ovationen kamen.","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_5",NA,27211033,234,"KBD:32"," Johns Chef lobte ihn für seine Siege,","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_6",NA,27211259,226,"KBD:32"," aber insgeheim fragte er sich,","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_7",NA,27211495,236,"KBD:32"," ob John je die Ziellinie erreichen würde.","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_prompt",NA,27219156,7661,"KBD:48","Wer spendet in diesem Beispiel wirklich den Beifall?|Die Zuschauer um die Rennstrecke.|Ich weiß es nicht, aber jedenfalls nicht wirklich Zuschauer auf einer Tribüne.","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item05","item05_feedback",NA,27220192,1036,"KBD:32","gut","all","EM","RUB","2EM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_fixation",NA,27567793,347601,"KBD:32","X","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_0",NA,27568425,632,"KBD:32","Silas versumpfte in letzter Zeit häufiger","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_1",NA,27568760,335,"KBD:32"," in den schrägsten Ecken der Stadt.","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_2",NA,27586480,17720,"KBD:32"," Seine alte Stelle war ihm flötengegegangen.","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_3",NA,27586852,372,"KBD:32"," Silas war sofort eine neue zugeflogen,","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_4",NA,27587144,292,"KBD:32"," jedoch fehlte ihm gerade der Funken,","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_5",NA,27587425,281,"KBD:32"," um wieder richtig Gas geben zu können.","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_6",NA,27587683,258,"KBD:32"," Bevor er Makler wurde,","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_7",NA,27587942,259,"KBD:32"," hüpfte Silas auf dem Bau herum,","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_8",NA,27588212,270,"KBD:32"," bis er sich den Rücken zerschossen hatte.","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_9",NA,27588471,259,"KBD:32"," Zumindest muss er sich jetzt","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_10",NA,27588741,270,"KBD:32"," die Hände nicht mehr schmutzig machen,","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_11",NA,27588988,247,"KBD:32"," sagt er immer. Silas gefällt es viel mehr,","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_12",NA,27589293,305,"KBD:32"," butterweiche Hände zu haben, anstatt Reibeisen.","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_prompt",NA,27590743,1450,"KBD:48","Wie fassen Sie ‚sich die Hände schmutzig machen‘ auf?|wörtlich|figürlich","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item34","item34_feedback",NA,27591115,372,"KBD:32","okay.","all","MM","RUB","8MM"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_fixation",NA,27591486,371,"KBD:32","X","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_0",NA,27591970,484,"KBD:32","Martin kochte nicht nur aus Leidenschaft,","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_1",NA,27592251,281,"KBD:32"," sondern war darin etwas obsessiv.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_2",NA,27592499,248,"KBD:32"," Martin lebt in einer großen Wohngemeinschaft.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_3",NA,27592994,495,"KBD:32"," Das macht er, damit er relevante Mengen kochen kann.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_4",NA,27593252,258,"KBD:32"," Er ist Autor von Kochbüchern.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_5",NA,27593511,259,"KBD:32"," Heute gibt es Gans.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_6",NA,27593725,214,"KBD:32"," Schon an der geschlossenen Haustür","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_7",NA,27593938,213,"KBD:32"," konnte man den Braten riechen.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_8",NA,27594163,225,"KBD:32"," Martin erfindet täglich neue Rezepte.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_9",NA,27594400,237,"KBD:32"," Selten kommt es vor,","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_10",NA,27594625,225,"KBD:32"," dass es jemandem nicht schmeckt.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_11",NA,27594861,236,"KBD:32"," Daher lädt er auch gerne Gourmets ein,","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_12",NA,27595143,282,"KBD:32"," die spannend über Essen reden können.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_prompt",NA,27595682,539,"KBD:48","Wie fassen Sie ‚den Braten riechen‘ auf?|figürlich|wörtlich","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","item24","item24_feedback",NA,27595952,270,"KBD:32","okay.","all","LC","RUB","6LC"
"Mon Jun 28 2021 09:51:31 GMT+0200 (CEST)","instruction4",NA,NA,27596672,720,"KBD:32","This is the end of the self-paced-reading experiment. che...",NA,NA,NA,NA
"participant","itemId","regionId","roiRelPosition","elapsedTime","timeInterval","keyCode","string","setName","groupName","tag1","tag2"
"Mon Jun 28 2021 17:56:49 GMT+0200 (CEST)","title",NA,NA,2865,2865,"KBD:32","GROUP 1: self paced essai",NA,NA,NA,NA
"Mon Jun 28 2021 17:56:49 GMT+0200 (CEST)","instruction1",NA,NA,3618,753,"KBD:32","testrun 001",NA,NA,NA,NA
"Mon Jun 28 2021 17:56:49 GMT+0200 (CEST)","instruction2",NA,NA,6747,3129,"KBD:32","just check time count...",NA,NA,NA,NA
"Mon Jun 28 2021 17:56:49 GMT+0200 (CEST)","practice01","practice01_fixation",NA,7399,652,"KBD:32","X",NA,NA,NA,NA
"Mon Jun 28 2021 17:56:49 GMT+0200 (CEST)","practice01","practice01_0",NA,8367,968,"KBD:32","Hier",NA,NA,NA,NA
"Mon Jun 28 2021 17:56:49 GMT+0200 (CEST)","practice01","practice01_1",NA,8715,348,"KBD:32","könnte",NA,NA,NA,NA
