"participant","itemId","regionId","roiRelPosition","elapsedTime","timeInterval","keyCode","string","setName","groupName","tag1","tag2"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","MM12","MM12_fixation",NA,470802,2100,"KBD:32","X","all","MM","RUB","12MM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","MM12","MM12_0",NA,475692,4890,"KBD:32","Harry war ein Überflieger, wenn es um Tetris ging.","all","MM","RUB","12MM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","MM12","MM12_1",NA,485308,9616,"KBD:32"," Mit blitzgeölten Bewegungen rattern seine Hände über die Tasten, ansonsten sah man nur eine steinerne Statue vor dem Spielautomaten.","all","MM","RUB","12MM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","MM12","MM12_2",NA,492222,6914,"KBD:32"," Seine Gedanken lebten in einer Art Blase und waren immun gegen das schrille Geschnatter der Zaungäste.","all","MM","RUB","12MM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","MM12","MM12_3",NA,497187,4965,"KBD:32"," Wie in einem wilden Strudel schraubten sich die Tetris-Steine zu Boden.","all","MM","RUB","12MM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","MM12","MM12_4",NA,500068,2881,"KBD:32"," Es war ein turbulenter Fall.","all","MM","RUB","12MM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","MM12","MM12_5",NA,504237,4169,"KBD:32"," Harrys Highscore jedoch explodierte immer weiter nach oben.","all","MM","RUB","12MM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc21","fillerlc21_fixation",NA,505662,1425,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc21","fillerlc21_0",NA,508497,2835,"KBD:32","Inge liebte es, ","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc21","fillerlc21_1",NA,514422,5925,"KBD:32","an den Wochenenden die Flohmärkte nach second hand Kleidung zu durchstöbern","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc21","fillerlc21_2",NA,524053,9631,"KBD:32"," und auf Schnäppchenjagd zu gehen.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc21","fillerlc21_3",NA,526078,2025,"KBD:32"," Von der Verkäuferin","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc21","fillerlc21_4",NA,528973,2895,"KBD:32"," wurde ihr der Spiegel vorgehalten,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc21","fillerlc21_5",NA,532017,3044,"KBD:32"," während sie geschickt mit ihr um den Preis feilschte. ","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","EM18","EM18_fixation",NA,534478,2461,"KBD:32","X","all","EM","RUB","18EM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","EM18","EM18_0",NA,546133,11655,"KBD:32","Was die Probleme in seinem Land anging, war Lars stets ein Träumer gewesen,","all","EM","RUB","18EM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","EM18","EM18_1",NA,550317,4184,"KBD:32"," bis Xenia ihn wachrüttelte.","all","EM","RUB","18EM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","EM18","EM18_2",NA,554353,4036,"KBD:32"," Seine Augen waren noch etwas verklebt, er schaute recht schläfrig drein.","all","EM","RUB","18EM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","EM18","EM18_3",NA,559408,5055,"KBD:32"," Dennoch schien die Schlafenszeit nun zu ihrem Ende gekommen zu sein.","all","EM","RUB","18EM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","EM18","EM18_4",NA,565153,5745,"KBD:32"," Denn auch wenn es schon spät war, lohnte es sich noch immer, hinaus in die Welt zu gehen.","all","EM","RUB","18EM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem17","fillerem17_fixation",NA,568618,3465,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem17","fillerem17_0",NA,575908,7290,"KBD:32","Esra wollte ihren ehemaligen Arbeitgeber vor Gericht in Frikassee verwandeln.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem17","fillerem17_1",NA,583543,7635,"KBD:32"," Doch sie wusste nicht, dass die Firma sich von einem der gefährlichsten Raubtiere im Meer vertreten ließ.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem17","fillerem17_2",NA,587098,3555,"KBD:32"," Keines seiner Opfer war je von ihm verschont worden.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem17","fillerem17_3",NA,590203,3105,"KBD:32"," Der Anwalt war ein Hai.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem17","fillerem17_4",NA,595468,5265,"KBD:32"," Wen er zwischen die Zähne bekam, der konnte damit rechnen, im Gerichtssaal zerfetzt zu werden.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_fixation",NA,596608,1140,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_0",NA,600449,3841,"KBD:32","Lea hatte sich angewöhnt,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_1",NA,605638,5189,"KBD:32"," ihren Bruder Matti nur noch als das Grab der Familie vorzustellen,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_2",NA,610558,4920,"KBD:32"," seit dieser immer mehr in den dunklen Machenschaften einer Bande Kleinkrimineller aufging.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_3",NA,617234,6676,"KBD:32"," Er empfand sein neues Leben hingegen durchaus als Bereicherung","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_4",NA,618824,1590,"KBD:32"," und hatte keine Ahnung,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_5",NA,624239,5415,"KBD:32"," warum sie ihm vorwarf,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_6",NA,629129,4890,"KBD:32"," er würde das Gold der Familie versilbern.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem14","fillerem14_7",NA,632084,2955,"KBD:32"," Er dachte immer, mit ihr auf einer Wellenlänge gewesen zu sein.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_fixation",NA,633418,1334,"KBD:32","X","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_0",NA,637319,3901,"KBD:32","Merve träumt davon Kostümdesignerin zu werden.","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_1",NA,642478,5159,"KBD:32"," Sie konzipiert gerne die buntesten Kleider.","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_2",NA,647458,4980,"KBD:32"," Sie liebt die Unterschiede der Menschen.","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_3",NA,651554,4096,"KBD:32"," Es ergeben sich dadurch viele Design-Möglichkeiten.","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_4",NA,657629,6075,"KBD:32"," Derzeit schneidert sie am liebsten Kleider für ihre langjährige Freundin und Sängerin Anna.","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_5",NA,662519,4890,"KBD:32"," Sie habe ein sehr besonderes Auftreten, sagt Merve, denn sie schwebe durch den Raum.","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM10","SM10_6",NA,669419,6900,"KBD:32"," Merve gefallen solche Momente und sie genießt ihren Beruf daher sehr, auch wenn es nicht immer leicht ist in dem Bereich.","all","SM","RUB","10SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_fixation",NA,672179,2760,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_0",NA,676469,4290,"KBD:32","Helen hatte acht Jahre an der medizinischen Fakultät verbracht","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_1",NA,681239,4770,"KBD:32"," und weitere vier Jahre mit der Ausbildung zur Herzchirurgin,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_2",NA,684495,3256,"KBD:32"," bevor sie ihren ersten Job bekam.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_3",NA,688709,4214,"KBD:32"," Trotz dieser langen Zeit hat sie ihre Entscheidungen nie in Frage gestellt.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_4",NA,691275,2566,"KBD:32"," Schon als Kind wollte sie Ärztin werden.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_5",NA,695984,4709,"KBD:32"," Am stärksten fühlte Helen sich immer zu Beginn einer Operation,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_6",NA,699164,3180,"KBD:32"," wenn sie ihr Skalpell nahe am Herzen ansetzte,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc03","fillerlc03_7",NA,702629,3465,"KBD:32"," das Leben ihrer PatientInnen in ihren Händen.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_fixation",NA,703499,870,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_0",NA,706979,3480,"KBD:32","Ronja ist in den Bergen aufgewachsen","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_1",NA,711404,4425,"KBD:32"," und an ein naturnahes und körperlich anspruchsvolles Leben gewöhnt.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_2",NA,713625,2221,"KBD:32"," Abends, nach einem langen Tag,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_3",NA,716430,2805,"KBD:32"," beschäftigt sie sich auch gerne künstlerisch,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_4",NA,718395,1965,"KBD:32"," stellt Figuren her.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_5",NA,721918,3523,"KBD:32"," Zuletzt hat sie einen Luchs gemacht.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_6",NA,723945,2027,"KBD:32"," Der ist aus demselben Holz geschnitzt","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_7",NA,727200,3255,"KBD:32"," wie das Nachtkästchen, dass sie sich gebaut hat.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_8",NA,729840,2640,"KBD:32"," Ronja hat über die Jahre vielerlei Fertigkeiten erlernt.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_9",NA,732239,2399,"KBD:32"," Sie sehnt sich jedoch auch nach Neuem.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerlc07","fillerlc07_10",NA,735735,3496,"KBD:32"," Ihr großes Ziel ist eine Reise durch die Mongolei.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_fixation",NA,738180,2445,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_0",NA,742875,4695,"KBD:32","Eigentlich sollten die Figuren im Regal dafür sorgen,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_1",NA,747600,4725,"KBD:32"," dass Erna stets alle Hände voll zu tun hatte, wenn sie staubwedelnd durch die Wohnung fegte.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_2",NA,751830,4230,"KBD:32"," Die Putzfee hatte jedoch ein Geistesblitz ereilt,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_3",NA,757200,5370,"KBD:32"," als sie einmal zufällig lange genug vor einem der Staubfänger verweilt war.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_4",NA,760920,3720,"KBD:32"," Man musste bei manchem Reinigungsakt einfach","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_5",NA,763425,2505,"KBD:32"," ein Auge zudrücken,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_6",NA,766305,2880,"KBD:32"," dann säuberten sich die Regale wie von selbst.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem20","fillerem20_7",NA,769905,3600,"KBD:32"," Ihre Kinder waren ohnehin blind für den Schmutz.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","LC11","LC11_fixation",NA,773145,3240,"KBD:32","X","all","LC","RUB","11LC"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","LC11","LC11_0",NA,777240,4095,"KBD:32","Petra besuchte vor einer Woche ihren alten Freund Miroslav.","all","LC","RUB","11LC"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","LC11","LC11_1",NA,783015,5775,"KBD:32"," Früher waren sie beste Freunde gewesen und hatten sogar zusammen in einer Punk-Band gespielt.","all","LC","RUB","11LC"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","LC11","LC11_2",NA,789151,6136,"KBD:32"," Sie redeten bis spät in die Nacht über alte Zeiten und tranken Sterni.","all","LC","RUB","11LC"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","LC11","LC11_3",NA,792180,3029,"KBD:32"," Es war ein heftiger Rausch.","all","LC","RUB","11LC"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","LC11","LC11_4",NA,794820,2640,"KBD:32"," Petra hatte am nächsten Tag starke Kopfschmerzen.","all","LC","RUB","11LC"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","LC11","LC11_5",NA,798765,3945,"KBD:32"," Doch Miroslav hatte die besten Rezepte gegen Kopfschmerzen und so ging es Petra schnell wieder gut. ","all","LC","RUB","11LC"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM26","SM26_fixation",NA,800611,1846,"KBD:32","X","all","SM","RUB","26SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM26","SM26_0",NA,805036,4425,"KBD:32","Es schien, als könnte Erna sich alles merken.","all","SM","RUB","26SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM26","SM26_1",NA,809641,4605,"KBD:32"," Besonders in den Naturwissenschaften hatte sie ein beachtliches Wissen angesammelt.","all","SM","RUB","26SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM26","SM26_2",NA,812340,2699,"KBD:32"," Erna war eine wandelnde Bibliothek.","all","SM","RUB","26SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM26","SM26_3",NA,816196,3856,"KBD:32"," Wenn es darauf ankam, konnte sie immer diejenige Information abrufen,","all","SM","RUB","26SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM26","SM26_4",NA,819616,3420,"KBD:32"," die im Moment entscheidend war.","all","SM","RUB","26SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","SM26","SM26_5",NA,826771,7155,"KBD:32"," Immerhin hatte sie dort sämtliche Einträge von ‚A‘ wie ‚Amalgam‘ bis ‚Z‘ wie ‚Zentrifugalkraft‘ gelagert.","all","SM","RUB","26SM"
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem19","fillerem19_fixation",NA,827866,1095,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem19","fillerem19_0",NA,832471,4605,"KBD:32","Hegels Vorstellung vom dialektischen Idealismus war eine Kopfgeburt gewesen.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem19","fillerem19_1",NA,837946,5475,"KBD:32"," Generationen von nachfolgenden PhilosophInnen bekamen Kopfschmerzen von einem derart schwindelerregenden Konstrukt.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem19","fillerem19_2",NA,840720,2774,"KBD:32"," Zum Glück wurde Hegel endlich durch Marx","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillerem19","fillerem19_3",NA,846691,5971,"KBD:32"," vom Kopf auf die Füße gestellt.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillersm25","fillersm25_fixation",NA,849016,2325,"KBD:32","X","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillersm25","fillersm25_0",NA,851910,2894,"KBD:32","Die Gefühle seiner Mitmenschen berührten Simon nicht.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillersm25","fillersm25_1",NA,854626,2716,"KBD:32"," Wenn jemand um ihn herum zu emotional war,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillersm25","fillersm25_2",NA,857071,2445,"KBD:32"," wurde er zum Stein.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillersm25","fillersm25_3",NA,859591,2520,"KBD:32"," Er war kein guter Zuhörer,","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillersm25","fillersm25_4",NA,863145,3554,"KBD:32"," der durch seine bloße Anwesenheit Trost und Wärme gespendet hätte.","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","fillersm25","fillersm25_5",NA,867451,4306,"KBD:32"," Vielmehr blieb er regungslos und ließ sein Gegenüber mit dessen Problemen allein. ","all","filleritems",NA,NA
"Tue Jul 13 2021 14:29:44 GMT+0200 (CEST)","instruction4",NA,NA,870391,2940,"KBD:32","ENDE des test. danke....",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","title",NA,NA,7728,7728,"KBD:32","GROUP 1: self paced essai",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","instruction1",NA,NA,9382,1654,"KBD:32","press [space] to continue. [leertaste] drücken, um weiter...",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","instruction2",NA,NA,12378,2996,"KBD:32","Wenn das X erscheint, drücken Sie bitte jedesmal die Leer...",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice01","practice01_fixation",NA,13203,825,"KBD:32","X",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice01","practice01_0",NA,16323,3120,"KBD:32","Sie bekommen im Folgenden ein paar Texte zu sehen. Jedesmal, wenn Sie die Leertaste drücken, wird ein neuer Abschnitt aufgedeckt.",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice01","practice01_1",NA,18250,1927,"KBD:32"," Es ist notwendig, die einzeln erscheinenden Abschnitte aufmerksam zu lesen.",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice02","practice02_fixation",NA,19080,830,"KBD:32","X",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice02","practice02_0",NA,20790,1710,"KBD:32","Lassen Sie sich Zeit, die Texte und Fragen genau zu lesen.",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice02","practice02_1",NA,22235,1445,"KBD:32"," Lesen Sie dies dennoch im gewohnten Tempo.",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice03","practice03_fixation",NA,22760,525,"KBD:32","X",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice03","practice03_0",NA,25074,2314,"KBD:32","Es geht bei den folgenden Texten nicht um schnelles Lesen.",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice03","practice03_1",NA,27574,2500,"KBD:32"," Ihre Lesegeschwindigkeit wird zwar erfasst, hat aber keinen Einflusz auf den weiteren Verlauf des Tests.",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","practice03","practice03_2",NA,28792,1218,"KBD:32"," Sie können den Test auch jederzeit abbrechen.",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","instruction3",NA,NA,29579,787,"KBD:32","Lesen Sie:",NA,NA,NA,NA
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_fixation",NA,30353,774,"KBD:32","X","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_0",NA,34187,3834,"KBD:32","Johns Ehrgeiz im Büro war ein Rennwagen.","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_1",NA,35797,1610,"KBD:32"," Er nutzte jede Gelegenheit, die sich ihm bot,","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_2",NA,38235,2438,"KBD:32"," um seine RivalInnen zu überholen und seine TeamkollegInnen herauszufordern.","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_3",NA,39863,1628,"KBD:32"," Auf der Rennstrecke kämpfte er Runde um Runde,","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_4",NA,41909,2046,"KBD:32"," bis von der Tribüne stehende Ovationen kamen.","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_5",NA,43307,1398,"KBD:32"," Johns Chef lobte ihn für seine Siege,","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_6",NA,44292,985,"KBD:32"," aber insgeheim fragte er sich,","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","EM2","EM2_7",NA,45825,1533,"KBD:32"," ob John je die Ziellinie erreichen würde.","all","EM","RUB","2EM"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","LC6","LC6_fixation",NA,47282,1457,"KBD:32","X","all","LC","RUB","6LC"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","LC6","LC6_0",NA,48922,1640,"KBD:32","Die Tiere in der Auffangstation","all","LC","RUB","6LC"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","LC6","LC6_1",NA,50163,1241,"KBD:32"," kamen von sehr unterschiedlichen Orten.","all","LC","RUB","6LC"
"Tue Jul 13 2021 14:48:10 GMT+0200 (Central European Summer Time)","LC6","LC6_2",NA,52757,2594,"KBD:32"," Einige von ihnen waren Haustiere von BesitzerInnen gewesen,","all","LC","RUB","6LC"
